sec_id,date,update_date,data
US_CN_00133,1964-02-28,2025-09-01,4.182
US_CN_00133,1964-03-02,2025-09-01,4.172
US_CN_00133,1964-03-03,2025-09-01,4.182
US_CN_00133,1964-03-04,2025-09-01,4.192
US_CN_00133,1964-03-05,2025-09-01,4.192
US_CN_00133,1964-03-06,2025-09-01,4.192
US_CN_00133,1964-03-09,2025-09-01,4.202
US_CN_00133,1964-03-10,2025-09-01,4.202
US_CN_00133,1964-03-11,2025-09-01,4.212
US_CN_00133,1964-03-12,2025-09-01,4.212
US_CN_00133,1964-03-13,2025-09-01,4.222
US_CN_00133,1964-03-16,2025-09-01,4.212
US_CN_00133,1964-03-17,2025-09-01,4.222
US_CN_00133,1964-03-18,2025-09-01,4.232
US_CN_00133,1964-03-19,2025-09-01,4.242
US_CN_00133,1964-03-20,2025-09-01,4.252
US_CN_00133,1964-03-23,2025-09-01,4.252
US_CN_00133,1964-03-24,2025-09-01,4.262
US_CN_00133,1964-03-25,2025-09-01,4.262
US_CN_00133,1964-03-26,2025-09-01,4.252
US_CN_00133,1964-03-30,2025-09-01,4.252
US_CN_00133,1964-03-31,2025-09-01,4.232
US_CN_00133,1964-04-01,2025-09-01,4.232
US_CN_00133,1964-04-02,2025-09-01,4.242
US_CN_00133,1964-04-03,2025-09-01,4.252
US_CN_00133,1964-04-06,2025-09-01,4.252
US_CN_00133,1964-04-07,2025-09-01,4.252
US_CN_00133,1964-04-08,2025-09-01,4.222
US_CN_00133,1964-04-09,2025-09-01,4.222
US_CN_00133,1964-04-10,2025-09-01,4.222
US_CN_00133,1964-04-13,2025-09-01,4.232
US_CN_00133,1964-04-14,2025-09-01,4.242
US_CN_00133,1964-04-15,2025-09-01,4.232
US_CN_00133,1964-04-16,2025-09-01,4.232
US_CN_00133,1964-04-17,2025-09-01,4.242
US_CN_00133,1964-04-20,2025-09-01,4.242
US_CN_00133,1964-04-21,2025-09-01,4.232
US_CN_00133,1964-04-22,2025-09-01,4.232
US_CN_00133,1964-04-23,2025-09-01,4.232
US_CN_00133,1964-04-24,2025-09-01,4.232
US_CN_00133,1964-04-27,2025-09-01,4.232
US_CN_00133,1964-04-28,2025-09-01,4.232
US_CN_00133,1964-04-29,2025-09-01,4.222
US_CN_00133,1964-04-30,2025-09-01,4.222
US_CN_00133,1964-05-01,2025-09-01,4.222
US_CN_00133,1964-05-04,2025-09-01,4.222
US_CN_00133,1964-05-05,2025-09-01,4.222
US_CN_00133,1964-05-06,2025-09-01,4.222
US_CN_00133,1964-05-07,2025-09-01,4.222
US_CN_00133,1964-05-08,2025-09-01,4.202
US_CN_00133,1964-05-11,2025-09-01,4.192
US_CN_00133,1964-05-12,2025-09-01,4.192
US_CN_00133,1964-05-13,2025-09-01,4.192
US_CN_00133,1964-05-14,2025-09-01,4.192
US_CN_00133,1964-05-15,2025-09-01,4.192
US_CN_00133,1964-05-18,2025-09-01,4.192
US_CN_00133,1964-05-19,2025-09-01,4.192
US_CN_00133,1964-05-20,2025-09-01,4.202
US_CN_00133,1964-05-21,2025-09-01,4.202
US_CN_00133,1964-05-22,2025-09-01,4.202
US_CN_00133,1964-05-26,2025-09-01,4.192
US_CN_00133,1964-05-27,2025-09-01,4.192
US_CN_00133,1964-05-28,2025-09-01,4.202
US_CN_00133,1964-05-29,2025-09-01,4.192
US_CN_00133,1964-06-01,2025-09-01,4.192
US_CN_00133,1964-06-02,2025-09-01,4.192
US_CN_00133,1964-06-03,2025-09-01,4.192
US_CN_00133,1964-06-04,2025-09-01,4.192
US_CN_00133,1964-06-05,2025-09-01,4.182
US_CN_00133,1964-06-08,2025-09-01,4.182
US_CN_00133,1964-06-09,2025-09-01,4.172
US_CN_00133,1964-06-10,2025-09-01,4.172
US_CN_00133,1964-06-11,2025-09-01,4.182
US_CN_00133,1964-06-12,2025-09-01,4.182
US_CN_00133,1964-06-15,2025-09-01,4.182
US_CN_00133,1964-06-16,2025-09-01,4.182
US_CN_00133,1964-06-17,2025-09-01,4.182
US_CN_00133,1964-06-18,2025-09-01,4.172
US_CN_00133,1964-06-19,2025-09-01,4.162
US_CN_00133,1964-06-22,2025-09-01,4.152
US_CN_00133,1964-06-23,2025-09-01,4.152
US_CN_00133,1964-06-24,2025-09-01,4.152
US_CN_00133,1964-06-25,2025-09-01,4.152
US_CN_00133,1964-06-26,2025-09-01,4.152
US_CN_00133,1964-06-29,2025-09-01,4.152
US_CN_00133,1964-06-30,2025-09-01,4.152
US_CN_00133,1964-07-01,2025-09-01,4.152
US_CN_00133,1964-07-02,2025-09-01,4.152
US_CN_00133,1964-07-06,2025-09-01,4.162
US_CN_00133,1964-07-07,2025-09-01,4.152
US_CN_00133,1964-07-08,2025-09-01,4.152
US_CN_00133,1964-07-09,2025-09-01,4.182
US_CN_00133,1964-07-10,2025-09-01,4.192
US_CN_00133,1964-07-13,2025-09-01,4.192
US_CN_00133,1964-07-14,2025-09-01,4.192
US_CN_00133,1964-07-15,2025-09-01,4.192
US_CN_00133,1964-07-16,2025-09-01,4.192
US_CN_00133,1964-07-17,2025-09-01,4.202
US_CN_00133,1964-07-20,2025-09-01,4.222
US_CN_00133,1964-07-21,2025-09-01,4.202
US_CN_00133,1964-07-22,2025-09-01,4.212
US_CN_00133,1964-07-23,2025-09-01,4.202
US_CN_00133,1964-07-24,2025-09-01,4.202
US_CN_00133,1964-07-27,2025-09-01,4.202
US_CN_00133,1964-07-28,2025-09-01,4.202
US_CN_00133,1964-07-29,2025-09-01,4.202
US_CN_00133,1964-07-30,2025-09-01,4.192
US_CN_00133,1964-07-31,2025-09-01,4.192
US_CN_00133,1964-08-03,2025-09-01,4.192
US_CN_00133,1964-08-04,2025-09-01,4.192
US_CN_00133,1964-08-05,2025-09-01,4.192
US_CN_00133,1964-08-06,2025-09-01,4.182
US_CN_00133,1964-08-07,2025-09-01,4.192
US_CN_00133,1964-08-10,2025-09-01,4.192
US_CN_00133,1964-08-11,2025-09-01,4.202
US_CN_00133,1964-08-12,2025-09-01,4.202
US_CN_00133,1964-08-13,2025-09-01,4.192
US_CN_00133,1964-08-14,2025-09-01,4.192
US_CN_00133,1964-08-17,2025-09-01,4.192
US_CN_00133,1964-08-18,2025-09-01,4.192
US_CN_00133,1964-08-19,2025-09-01,4.192
US_CN_00133,1964-08-20,2025-09-01,4.192
US_CN_00133,1964-08-21,2025-09-01,4.192
US_CN_00133,1964-08-24,2025-09-01,4.192
US_CN_00133,1964-08-25,2025-09-01,4.202
US_CN_00133,1964-08-26,2025-09-01,4.202
US_CN_00133,1964-08-27,2025-09-01,4.202
US_CN_00133,1964-08-28,2025-09-01,4.212
US_CN_00133,1964-08-31,2025-09-01,4.212
US_CN_00133,1964-09-01,2025-09-01,4.212
US_CN_00133,1964-09-02,2025-09-01,4.222
US_CN_00133,1964-09-03,2025-09-01,4.222
US_CN_00133,1964-09-04,2025-09-01,4.222
US_CN_00133,1964-09-08,2025-09-01,4.222
US_CN_00133,1964-09-09,2025-09-01,4.222
US_CN_00133,1964-09-10,2025-09-01,4.222
US_CN_00133,1964-09-11,2025-09-01,4.222
US_CN_00133,1964-09-14,2025-09-01,4.222
US_CN_00133,1964-09-15,2025-09-01,4.222
US_CN_00133,1964-09-16,2025-09-01,4.212
US_CN_00133,1964-09-17,2025-09-01,4.202
US_CN_00133,1964-09-18,2025-09-01,4.202
US_CN_00133,1964-09-21,2025-09-01,4.192
US_CN_00133,1964-09-22,2025-09-01,4.192
US_CN_00133,1964-09-23,2025-09-01,4.192
US_CN_00133,1964-09-24,2025-09-01,4.192
US_CN_00133,1964-09-25,2025-09-01,4.192
US_CN_00133,1964-09-28,2025-09-01,4.172
US_CN_00133,1964-09-29,2025-09-01,4.182
US_CN_00133,1964-09-30,2025-09-01,4.182
US_CN_00133,1964-10-01,2025-09-01,4.182
US_CN_00133,1964-10-02,2025-09-01,4.182
US_CN_00133,1964-10-05,2025-09-01,4.202
US_CN_00133,1964-10-06,2025-09-01,4.192
US_CN_00133,1964-10-07,2025-09-01,4.192
US_CN_00133,1964-10-08,2025-09-01,4.192
US_CN_00133,1964-10-09,2025-09-01,4.192
US_CN_00133,1964-10-13,2025-09-01,4.192
US_CN_00133,1964-10-14,2025-09-01,4.192
US_CN_00133,1964-10-15,2025-09-01,4.202
US_CN_00133,1964-10-16,2025-09-01,4.212
US_CN_00133,1964-10-19,2025-09-01,4.212
US_CN_00133,1964-10-20,2025-09-01,4.202
US_CN_00133,1964-10-21,2025-09-01,4.192
US_CN_00133,1964-10-22,2025-09-01,4.192
US_CN_00133,1964-10-23,2025-09-01,4.192
US_CN_00133,1964-10-26,2025-09-01,4.192
US_CN_00133,1964-10-27,2025-09-01,4.182
US_CN_00133,1964-10-28,2025-09-01,4.172
US_CN_00133,1964-10-29,2025-09-01,4.162
US_CN_00133,1964-10-30,2025-09-01,4.162
US_CN_00133,1964-11-02,2025-09-01,4.152
US_CN_00133,1964-11-04,2025-09-01,4.152
US_CN_00133,1964-11-05,2025-09-01,4.152
US_CN_00133,1964-11-06,2025-09-01,4.152
US_CN_00133,1964-11-09,2025-09-01,4.152
US_CN_00133,1964-11-10,2025-09-01,4.142
US_CN_00133,1964-11-12,2025-09-01,4.122
US_CN_00133,1964-11-13,2025-09-01,4.132
US_CN_00133,1964-11-16,2025-09-01,4.132
US_CN_00133,1964-11-17,2025-09-01,4.142
US_CN_00133,1964-11-18,2025-09-01,4.142
US_CN_00133,1964-11-19,2025-09-01,4.132
US_CN_00133,1964-11-20,2025-09-01,4.132
US_CN_00133,1964-11-23,2025-09-01,4.182
US_CN_00133,1964-11-24,2025-09-01,4.182
US_CN_00133,1964-11-25,2025-09-01,4.192
US_CN_00133,1964-11-27,2025-09-01,4.192
US_CN_00133,1964-11-30,2025-09-01,4.202
US_CN_00133,1964-12-01,2025-09-01,4.202
US_CN_00133,1964-12-02,2025-09-01,4.192
US_CN_00133,1964-12-03,2025-09-01,4.182
US_CN_00133,1964-12-04,2025-09-01,4.182
US_CN_00133,1964-12-07,2025-09-01,4.172
US_CN_00133,1964-12-08,2025-09-01,4.162
US_CN_00133,1964-12-09,2025-09-01,4.162
US_CN_00133,1964-12-10,2025-09-01,4.152
US_CN_00133,1964-12-11,2025-09-01,4.152
US_CN_00133,1964-12-14,2025-09-01,4.162
US_CN_00133,1964-12-15,2025-09-01,4.172
US_CN_00133,1964-12-16,2025-09-01,4.182
US_CN_00133,1964-12-17,2025-09-01,4.182
US_CN_00133,1964-12-18,2025-09-01,4.192
US_CN_00133,1964-12-21,2025-09-01,4.182
US_CN_00133,1964-12-22,2025-09-01,4.182
US_CN_00133,1964-12-23,2025-09-01,4.192
US_CN_00133,1964-12-24,2025-09-01,4.192
US_CN_00133,1964-12-28,2025-09-01,4.192
US_CN_00133,1964-12-29,2025-09-01,4.192
US_CN_00133,1964-12-30,2025-09-01,4.202
US_CN_00133,1964-12-31,2025-09-01,4.212
US_CN_00133,1965-01-04,2025-09-01,4.202
US_CN_00133,1965-01-05,2025-09-01,4.202
US_CN_00133,1965-01-06,2025-09-01,4.202
US_CN_00133,1965-01-07,2025-09-01,4.202
US_CN_00133,1965-01-08,2025-09-01,4.202
US_CN_00133,1965-01-11,2025-09-01,4.202
US_CN_00133,1965-01-12,2025-09-01,4.192
US_CN_00133,1965-01-13,2025-09-01,4.192
US_CN_00133,1965-01-14,2025-09-01,4.192
US_CN_00133,1965-01-15,2025-09-01,4.192
US_CN_00133,1965-01-18,2025-09-01,4.192
US_CN_00133,1965-01-19,2025-09-01,4.182
US_CN_00133,1965-01-20,2025-09-01,4.182
US_CN_00133,1965-01-21,2025-09-01,4.172
US_CN_00133,1965-01-22,2025-09-01,4.172
US_CN_00133,1965-01-25,2025-09-01,4.182
US_CN_00133,1965-01-26,2025-09-01,4.192
US_CN_00133,1965-01-27,2025-09-01,4.192
US_CN_00133,1965-01-28,2025-09-01,4.192
US_CN_00133,1965-01-29,2025-09-01,4.192
US_CN_00133,1965-02-01,2025-09-01,4.202
US_CN_00133,1965-02-02,2025-09-01,4.202
US_CN_00133,1965-02-03,2025-09-01,4.202
US_CN_00133,1965-02-04,2025-09-01,4.212
US_CN_00133,1965-02-05,2025-09-01,4.222
US_CN_00133,1965-02-08,2025-09-01,4.212
US_CN_00133,1965-02-09,2025-09-01,4.212
US_CN_00133,1965-02-10,2025-09-01,4.212
US_CN_00133,1965-02-11,2025-09-01,4.212
US_CN_00133,1965-02-15,2025-09-01,4.222
US_CN_00133,1965-02-16,2025-09-01,4.212
US_CN_00133,1965-02-17,2025-09-01,4.212
US_CN_00133,1965-02-18,2025-09-01,4.212
US_CN_00133,1965-02-19,2025-09-01,4.222
US_CN_00133,1965-02-23,2025-09-01,4.212
US_CN_00133,1965-02-24,2025-09-01,4.222
US_CN_00133,1965-02-25,2025-09-01,4.212
US_CN_00133,1965-02-26,2025-09-01,4.222
US_CN_00133,1965-03-01,2025-09-01,4.222
US_CN_00133,1965-03-02,2025-09-01,4.242
US_CN_00133,1965-03-03,2025-09-01,4.232
US_CN_00133,1965-03-04,2025-09-01,4.222
US_CN_00133,1965-03-05,2025-09-01,4.232
US_CN_00133,1965-03-08,2025-09-01,4.232
US_CN_00133,1965-03-09,2025-09-01,4.232
US_CN_00133,1965-03-10,2025-09-01,4.232
US_CN_00133,1965-03-11,2025-09-01,4.222
US_CN_00133,1965-03-12,2025-09-01,4.222
US_CN_00133,1965-03-15,2025-09-01,4.212
US_CN_00133,1965-03-16,2025-09-01,4.212
US_CN_00133,1965-03-17,2025-09-01,4.202
US_CN_00133,1965-03-18,2025-09-01,4.202
US_CN_00133,1965-03-19,2025-09-01,4.202
US_CN_00133,1965-03-22,2025-09-01,4.192
US_CN_00133,1965-03-23,2025-09-01,4.192
US_CN_00133,1965-03-24,2025-09-01,4.182
US_CN_00133,1965-03-25,2025-09-01,4.192
US_CN_00133,1965-03-26,2025-09-01,4.202
US_CN_00133,1965-03-29,2025-09-01,4.202
US_CN_00133,1965-03-30,2025-09-01,4.202
US_CN_00133,1965-03-31,2025-09-01,4.202
US_CN_00133,1965-04-01,2025-09-01,4.202
US_CN_00133,1965-04-02,2025-09-01,4.202
US_CN_00133,1965-04-05,2025-09-01,4.202
US_CN_00133,1965-04-06,2025-09-01,4.202
US_CN_00133,1965-04-07,2025-09-01,4.202
US_CN_00133,1965-04-08,2025-09-01,4.192
US_CN_00133,1965-04-09,2025-09-01,4.202
US_CN_00133,1965-04-12,2025-09-01,4.202
US_CN_00133,1965-04-13,2025-09-01,4.202
US_CN_00133,1965-04-14,2025-09-01,4.192
US_CN_00133,1965-04-15,2025-09-01,4.202
US_CN_00133,1965-04-19,2025-09-01,4.212
US_CN_00133,1965-04-20,2025-09-01,4.212
US_CN_00133,1965-04-21,2025-09-01,4.212
US_CN_00133,1965-04-22,2025-09-01,4.212
US_CN_00133,1965-04-23,2025-09-01,4.212
US_CN_00133,1965-04-26,2025-09-01,4.212
US_CN_00133,1965-04-27,2025-09-01,4.212
US_CN_00133,1965-04-28,2025-09-01,4.212
US_CN_00133,1965-04-29,2025-09-01,4.212
US_CN_00133,1965-04-30,2025-09-01,4.212
US_CN_00133,1965-05-03,2025-09-01,4.212
US_CN_00133,1965-05-04,2025-09-01,4.202
US_CN_00133,1965-05-05,2025-09-01,4.202
US_CN_00133,1965-05-06,2025-09-01,4.202
US_CN_00133,1965-05-07,2025-09-01,4.202
US_CN_00133,1965-05-10,2025-09-01,4.202
US_CN_00133,1965-05-11,2025-09-01,4.202
US_CN_00133,1965-05-12,2025-09-01,4.202
US_CN_00133,1965-05-13,2025-09-01,4.212
US_CN_00133,1965-05-14,2025-09-01,4.212
US_CN_00133,1965-05-17,2025-09-01,4.212
US_CN_00133,1965-05-18,2025-09-01,4.222
US_CN_00133,1965-05-19,2025-09-01,4.222
US_CN_00133,1965-05-20,2025-09-01,4.222
US_CN_00133,1965-05-21,2025-09-01,4.222
US_CN_00133,1965-05-24,2025-09-01,4.222
US_CN_00133,1965-05-25,2025-09-01,4.222
US_CN_00133,1965-05-26,2025-09-01,4.222
US_CN_00133,1965-05-27,2025-09-01,4.222
US_CN_00133,1965-05-28,2025-09-01,4.232
US_CN_00133,1965-06-01,2025-09-01,4.232
US_CN_00133,1965-06-02,2025-09-01,4.232
US_CN_00133,1965-06-03,2025-09-01,4.232
US_CN_00133,1965-06-04,2025-09-01,4.232
US_CN_00133,1965-06-07,2025-09-01,4.232
US_CN_00133,1965-06-08,2025-09-01,4.232
US_CN_00133,1965-06-09,2025-09-01,4.232
US_CN_00133,1965-06-10,2025-09-01,4.232
US_CN_00133,1965-06-11,2025-09-01,4.232
US_CN_00133,1965-06-14,2025-09-01,4.212
US_CN_00133,1965-06-15,2025-09-01,4.212
US_CN_00133,1965-06-16,2025-09-01,4.212
US_CN_00133,1965-06-17,2025-09-01,4.212
US_CN_00133,1965-06-18,2025-09-01,4.212
US_CN_00133,1965-06-21,2025-09-01,4.202
US_CN_00133,1965-06-22,2025-09-01,4.202
US_CN_00133,1965-06-23,2025-09-01,4.202
US_CN_00133,1965-06-24,2025-09-01,4.192
US_CN_00133,1965-06-25,2025-09-01,4.192
US_CN_00133,1965-06-28,2025-09-01,4.192
US_CN_00133,1965-06-29,2025-09-01,4.202
US_CN_00133,1965-06-30,2025-09-01,4.202
US_CN_00133,1965-07-01,2025-09-01,4.202
US_CN_00133,1965-07-02,2025-09-01,4.212
US_CN_00133,1965-07-06,2025-09-01,4.212
US_CN_00133,1965-07-07,2025-09-01,4.212
US_CN_00133,1965-07-08,2025-09-01,4.202
US_CN_00133,1965-07-09,2025-09-01,4.212
US_CN_00133,1965-07-12,2025-09-01,4.212
US_CN_00133,1965-07-13,2025-09-01,4.212
US_CN_00133,1965-07-14,2025-09-01,4.212
US_CN_00133,1965-07-15,2025-09-01,4.202
US_CN_00133,1965-07-16,2025-09-01,4.202
US_CN_00133,1965-07-19,2025-09-01,4.202
US_CN_00133,1965-07-20,2025-09-01,4.202
US_CN_00133,1965-07-21,2025-09-01,4.202
US_CN_00133,1965-07-22,2025-09-01,4.202
US_CN_00133,1965-07-23,2025-09-01,4.202
US_CN_00133,1965-07-26,2025-09-01,4.202
US_CN_00133,1965-07-27,2025-09-01,4.202
US_CN_00133,1965-07-28,2025-09-01,4.202
US_CN_00133,1965-07-29,2025-09-01,4.212
US_CN_00133,1965-07-30,2025-09-01,4.222
US_CN_00133,1965-08-02,2025-09-01,4.222
US_CN_00133,1965-08-03,2025-09-01,4.222
US_CN_00133,1965-08-04,2025-09-01,4.232
US_CN_00133,1965-08-05,2025-09-01,4.232
US_CN_00133,1965-08-06,2025-09-01,4.242
US_CN_00133,1965-08-09,2025-09-01,4.242
US_CN_00133,1965-08-10,2025-09-01,4.242
US_CN_00133,1965-08-11,2025-09-01,4.252
US_CN_00133,1965-08-12,2025-09-01,4.252
US_CN_00133,1965-08-13,2025-09-01,4.252
US_CN_00133,1965-08-16,2025-09-01,4.262
US_CN_00133,1965-08-17,2025-09-01,4.272
US_CN_00133,1965-08-18,2025-09-01,4.262
US_CN_00133,1965-08-19,2025-09-01,4.262
US_CN_00133,1965-08-20,2025-09-01,4.262
US_CN_00133,1965-08-23,2025-09-01,4.262
US_CN_00133,1965-08-24,2025-09-01,4.272
US_CN_00133,1965-08-25,2025-09-01,4.262
US_CN_00133,1965-08-26,2025-09-01,4.272
US_CN_00133,1965-08-27,2025-09-01,4.272
US_CN_00133,1965-08-30,2025-09-01,4.272
US_CN_00133,1965-08-31,2025-09-01,4.272
US_CN_00133,1965-09-01,2025-09-01,4.282
US_CN_00133,1965-09-02,2025-09-01,4.282
US_CN_00133,1965-09-03,2025-09-01,4.272
US_CN_00133,1965-09-07,2025-09-01,4.272
US_CN_00133,1965-09-08,2025-09-01,4.272
US_CN_00133,1965-09-09,2025-09-01,4.272
US_CN_00133,1965-09-10,2025-09-01,4.282
US_CN_00133,1965-09-13,2025-09-01,4.282
US_CN_00133,1965-09-14,2025-09-01,4.282
US_CN_00133,1965-09-15,2025-09-01,4.282
US_CN_00133,1965-09-16,2025-09-01,4.272
US_CN_00133,1965-09-17,2025-09-01,4.272
US_CN_00133,1965-09-20,2025-09-01,4.272
US_CN_00133,1965-09-21,2025-09-01,4.282
US_CN_00133,1965-09-22,2025-09-01,4.292
US_CN_00133,1965-09-23,2025-09-01,4.302
US_CN_00133,1965-09-24,2025-09-01,4.312
US_CN_00133,1965-09-27,2025-09-01,4.312
US_CN_00133,1965-09-28,2025-09-01,4.332
US_CN_00133,1965-09-29,2025-09-01,4.362
US_CN_00133,1965-09-30,2025-09-01,4.352
US_CN_00133,1965-10-01,2025-09-01,4.362
US_CN_00133,1965-10-04,2025-09-01,4.352
US_CN_00133,1965-10-05,2025-09-01,4.332
US_CN_00133,1965-10-06,2025-09-01,4.322
US_CN_00133,1965-10-07,2025-09-01,4.312
US_CN_00133,1965-10-08,2025-09-01,4.322
US_CN_00133,1965-10-11,2025-09-01,4.312
US_CN_00133,1965-10-13,2025-09-01,4.302
US_CN_00133,1965-10-14,2025-09-01,4.312
US_CN_00133,1965-10-15,2025-09-01,4.342
US_CN_00133,1965-10-18,2025-09-01,4.342
US_CN_00133,1965-10-19,2025-09-01,4.352
US_CN_00133,1965-10-20,2025-09-01,4.362
US_CN_00133,1965-10-21,2025-09-01,4.372
US_CN_00133,1965-10-22,2025-09-01,4.362
US_CN_00133,1965-10-25,2025-09-01,4.382
US_CN_00133,1965-10-26,2025-09-01,4.382
US_CN_00133,1965-10-27,2025-09-01,4.392
US_CN_00133,1965-10-28,2025-09-01,4.402
US_CN_00133,1965-10-29,2025-09-01,4.412
US_CN_00133,1965-11-01,2025-09-01,4.432
US_CN_00133,1965-11-03,2025-09-01,4.432
US_CN_00133,1965-11-04,2025-09-01,4.432
US_CN_00133,1965-11-05,2025-09-01,4.432
US_CN_00133,1965-11-08,2025-09-01,4.452
US_CN_00133,1965-11-09,2025-09-01,4.472
US_CN_00133,1965-11-10,2025-09-01,4.462
US_CN_00133,1965-11-12,2025-09-01,4.442
US_CN_00133,1965-11-15,2025-09-01,4.452
US_CN_00133,1965-11-16,2025-09-01,4.442
US_CN_00133,1965-11-17,2025-09-01,4.452
US_CN_00133,1965-11-18,2025-09-01,4.452
US_CN_00133,1965-11-19,2025-09-01,4.462
US_CN_00133,1965-11-22,2025-09-01,4.452
US_CN_00133,1965-11-23,2025-09-01,4.452
US_CN_00133,1965-11-24,2025-09-01,4.452
US_CN_00133,1965-11-26,2025-09-01,4.452
US_CN_00133,1965-11-29,2025-09-01,4.462
US_CN_00133,1965-11-30,2025-09-01,4.482
US_CN_00133,1965-12-01,2025-09-01,4.522
US_CN_00133,1965-12-02,2025-09-01,4.522
US_CN_00133,1965-12-03,2025-09-01,4.522
US_CN_00133,1965-12-06,2025-09-01,4.612
US_CN_00133,1965-12-07,2025-09-01,4.592
US_CN_00133,1965-12-08,2025-09-01,4.602
US_CN_00133,1965-12-09,2025-09-01,4.602
US_CN_00133,1965-12-10,2025-09-01,4.602
US_CN_00133,1965-12-13,2025-09-01,4.652
US_CN_00133,1965-12-14,2025-09-01,4.672
US_CN_00133,1965-12-15,2025-09-01,4.672
US_CN_00133,1965-12-16,2025-09-01,4.662
US_CN_00133,1965-12-17,2025-09-01,4.652
US_CN_00133,1965-12-20,2025-09-01,4.612
US_CN_00133,1965-12-21,2025-09-01,4.642
US_CN_00133,1965-12-22,2025-09-01,4.652
US_CN_00133,1965-12-23,2025-09-01,4.652
US_CN_00133,1965-12-27,2025-09-01,4.622
US_CN_00133,1965-12-28,2025-09-01,4.612
US_CN_00133,1965-12-29,2025-09-01,4.622
US_CN_00133,1965-12-30,2025-09-01,4.632
US_CN_00133,1965-12-31,2025-09-01,4.652
US_CN_00133,1966-01-03,2025-09-01,4.632
US_CN_00133,1966-01-04,2025-09-01,4.652
US_CN_00133,1966-01-05,2025-09-01,4.632
US_CN_00133,1966-01-06,2025-09-01,4.602
US_CN_00133,1966-01-07,2025-09-01,4.602
US_CN_00133,1966-01-10,2025-09-01,4.612
US_CN_00133,1966-01-11,2025-09-01,4.602
US_CN_00133,1966-01-12,2025-09-01,4.562
US_CN_00133,1966-01-13,2025-09-01,4.582
US_CN_00133,1966-01-14,2025-09-01,4.592
US_CN_00133,1966-01-17,2025-09-01,4.612
US_CN_00133,1966-01-18,2025-09-01,4.612
US_CN_00133,1966-01-19,2025-09-01,4.612
US_CN_00133,1966-01-20,2025-09-01,4.602
US_CN_00133,1966-01-21,2025-09-01,4.592
US_CN_00133,1966-01-24,2025-09-01,4.602
US_CN_00133,1966-01-25,2025-09-01,4.612
US_CN_00133,1966-01-26,2025-09-01,4.612
US_CN_00133,1966-01-27,2025-09-01,4.632
US_CN_00133,1966-01-28,2025-09-01,4.652
US_CN_00133,1966-01-31,2025-09-01,4.692
US_CN_00133,1966-02-01,2025-09-01,4.692
US_CN_00133,1966-02-02,2025-09-01,4.702
US_CN_00133,1966-02-03,2025-09-01,4.702
US_CN_00133,1966-02-04,2025-09-01,4.712
US_CN_00133,1966-02-07,2025-09-01,4.732
US_CN_00133,1966-02-08,2025-09-01,4.722
US_CN_00133,1966-02-09,2025-09-01,4.742
US_CN_00133,1966-02-10,2025-09-01,4.782
US_CN_00133,1966-02-11,2025-09-01,4.862
US_CN_00133,1966-02-14,2025-09-01,4.872
US_CN_00133,1966-02-15,2025-09-01,4.882
US_CN_00133,1966-02-16,2025-09-01,4.892
US_CN_00133,1966-02-17,2025-09-01,4.882
US_CN_00133,1966-02-18,2025-09-01,4.902
US_CN_00133,1966-02-21,2025-09-01,4.922
US_CN_00133,1966-02-23,2025-09-01,4.922
US_CN_00133,1966-02-24,2025-09-01,4.932
US_CN_00133,1966-02-25,2025-09-01,4.972
US_CN_00133,1966-02-28,2025-09-01,5.022
US_CN_00133,1966-03-01,2025-09-01,5.012
US_CN_00133,1966-03-02,2025-09-01,5.002
US_CN_00133,1966-03-03,2025-09-01,5.002
US_CN_00133,1966-03-04,2025-09-01,4.982
US_CN_00133,1966-03-07,2025-09-01,4.962
US_CN_00133,1966-03-08,2025-09-01,4.932
US_CN_00133,1966-03-09,2025-09-01,4.932
US_CN_00133,1966-03-10,2025-09-01,4.952
US_CN_00133,1966-03-11,2025-09-01,4.962
US_CN_00133,1966-03-14,2025-09-01,4.942
US_CN_00133,1966-03-15,2025-09-01,4.912
US_CN_00133,1966-03-16,2025-09-01,4.902
US_CN_00133,1966-03-17,2025-09-01,4.862
US_CN_00133,1966-03-18,2025-09-01,4.842
US_CN_00133,1966-03-21,2025-09-01,4.812
US_CN_00133,1966-03-22,2025-09-01,4.782
US_CN_00133,1966-03-23,2025-09-01,4.732
US_CN_00133,1966-03-24,2025-09-01,4.762
US_CN_00133,1966-03-25,2025-09-01,4.822
US_CN_00133,1966-03-28,2025-09-01,4.812
US_CN_00133,1966-03-29,2025-09-01,4.802
US_CN_00133,1966-03-30,2025-09-01,4.702
US_CN_00133,1966-03-31,2025-09-01,4.712
US_CN_00133,1966-04-01,2025-09-01,4.702
US_CN_00133,1966-04-04,2025-09-01,4.692
US_CN_00133,1966-04-05,2025-09-01,4.662
US_CN_00133,1966-04-06,2025-09-01,4.712
US_CN_00133,1966-04-07,2025-09-01,4.732
US_CN_00133,1966-04-11,2025-09-01,4.732
US_CN_00133,1966-04-12,2025-09-01,4.732
US_CN_00133,1966-04-13,2025-09-01,4.742
US_CN_00133,1966-04-14,2025-09-01,4.762
US_CN_00133,1966-04-15,2025-09-01,4.772
US_CN_00133,1966-04-18,2025-09-01,4.762
US_CN_00133,1966-04-19,2025-09-01,4.762
US_CN_00133,1966-04-20,2025-09-01,4.802
US_CN_00133,1966-04-21,2025-09-01,4.772
